% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=150368, Wed May 29 13:19:38 2024, <python>{}</python>
66 660 0.08218224992897093 2.3025902510206873 3.1903873590057192 3.8333396520911700e+00 4.327680265682475 15.006505197408227   
67 670 0.08252822240455424 2.312813034843364 3.1903873590057192 3.4468910802276822e+00 5.455732562904334 18.723681588612976   
68 680 0.08541160366316537 2.2770005258768085 3.1903873590057192 3.9180678988256346e+00 7.185353435314607 23.888723204383854   
69 690 0.08261612205403805 2.2916658919012183 3.1903873590057192 3.6067483214047247e+00 4.684823550606106 6.370654033147584   
70 700 0.08245817694978497 2.3398838635167403 3.1903873590057192 3.8503493101440984e+00 4.446890905855635 15.272764334134393   
71 710 0.08304703519689037 2.3639661994614007 3.1903873590057192 3.8093270089042996e+00 4.852331899709562 30.227640728528065   
72 720 0.08321551631245713 2.3670201846285552 3.1903873590057192 3.7005660974341117e+00 4.487906956505395 13.308856448617721   
73 730 0.08098348833853598 2.3798086597421793 3.1903873590057192 3.5757477174407768e+00 4.303426061305357 5.415842893367496   
74 740 0.0771614829933643 2.393227700701661 3.1903873590057192 3.6053775106227244e+00 4.219611067214194 13.915340359603636   
75 750 0.07307775385898088 2.3609565991158576 3.1903873590057192 3.7823814244034617e+00 4.329896487769744 12.277482160258492   
76 760 0.0722829254806326 2.395419642535588 3.1903873590057192 3.5662768910634615e+00 4.286151530374238 15.580468528989062   
77 770 0.07156197108559288 2.4034429486780384 3.1903873590057192 3.6879375724797354e+00 4.0029439843435535 6.724126235190796   
78 780 0.07051320659850017 2.414667979437543 3.1903873590057192 3.4882891774401434e+00 4.02617161769172 15.391295846730047   
79 790 0.06760307752338136 2.4080983305869648 3.1903873590057192 3.5179070798478262e+00 4.741793955439977 6.3485093171495715   
80 800 0.06796908865362615 2.362706171364673 3.1903873590057192 3.6816665537968745e+00 3.982952967229305 4.963309302152918   
81 810 0.06649734131796829 2.399876292908607 3.1903873590057192 3.5211492573981813e+00 3.8699840223753377 15.822725226628666   
82 820 0.06602908696501995 2.444538530224516 3.1903873590057192 3.7911470865038579e+00 4.215964788955798 15.406270381389813   
83 830 0.06761943809361824 2.4346632579423546 3.1903873590057192 3.9880487417437918e+00 4.733933421018536 17.346883111296275   
84 840 0.07004026139923757 2.444187812573822 3.1903873590057192 3.7003934483587440e+00 4.487857448797874 6.641925344666117   
85 850 0.07108846799348316 2.447558190245871 3.1903873590057192 3.6867843296310516e+00 4.664428348249373 5.472590389144089   
86 860 0.07007664141926533 2.488736502682124 3.1903873590057192 3.4614306246322961e+00 4.2817387108494085 16.7488308751468   
87 870 0.06952985847288994 2.508725307711347 3.1903873590057192 3.2250734532177718e+00 4.026318840582836 15.439491699171104   
88 880 0.06559928961584251 2.53619361926569 3.1346875987769436 3.1346875987769436e+00 4.590602249434912 15.708843495182148   
89 890 0.06765962402620068 2.5741478009455845 3.1346875987769436 3.6837533035253314e+00 4.111188832688592 13.467281908918048   
90 900 0.06726962352087495 2.546820682244704 3.1346875987769436 3.2660300079492282e+00 3.8728149899501623 21.758041304937333   
91 910 0.06893384615531586 2.6026933105749794 3.1346875987769436 3.2826845816760946e+00 4.23085213245243 16.98942825374819   
92 920 0.07023288098163294 2.66300879494525 3.0471135882524627 3.0471135882524627e+00 4.208278440384005 14.493365071325451   
93 930 0.0706428529089777 2.717564051204566 3.0471135882524627 3.2164930578603368e+00 3.814197088138543 5.467503150992093   
94 940 0.06882509376287724 2.753427596321517 3.0471135882524627 3.7035301173976496e+00 5.263063288296209 24.195227006029356   
95 950 0.06829925256049538 2.824921091465917 3.0471135882524627 3.4744995704551029e+00 4.253342581982367 5.199296606361699   
96 960 0.06375262398975551 2.8378983384931367 2.854763555342788 2.8547635553427879e+00 4.126483204770443 5.093532730836801   
97 970 0.06201747879806276 2.8266464114372383 2.854763555342788 3.0882769451214123e+00 3.7379495940358507 17.175768657779635   
98 980 0.058267626525349135 2.8463513326411416 2.854763555342788 3.4821929387269739e+00 4.19332224834362 14.363868447373129   
99 990 0.05485891118456893 2.931268987220854 2.854763555342788 3.0713659206303454e+00 3.778815885789589 14.93168884500868   
100 1000 0.052796942126342825 2.9466191417837835 2.854763555342788 3.4508822495821425e+00 4.047939783238629 15.090521706926388   
